,Q,A,label
4065,이상적인 관계는 뭘까?,함께일 때 비로소 전부라고 느껴지는 연애가 아닐까 생각해봅니다.,2
4066,이상적인 연애란?,서로가 전부인 연애가 아니라 서로 부족한 부분을 감싸 안아서 서로를 완전하게 해주는 연애인 것 같아요.,2
4067,이상하게 놓치고 싶지 않는 사람이 있어,어쩌면 운명인가봅니다.,2
4068,이상형 알고싶다,주변 사람에게 물어보거나 직접 물어보세요.,2
4069,이성의 학교선배와 단둘이 식사한다면 어떻게 해?,신경쓰인다고 귀엽게 이야기해보세요.,2
4070,이제 그만 좋아하고 싶어.,마음 단단히 잡길 바랄게요.,2
4071,이제 끝난 줄 알았는데 아직도 좋아해.,끝은 쉽게 오지 않아요.,2
4072,이제 끝인 줄 알았는데 계속 좋아하고 있었어.,마음이랑 생각이 따로 놀 때가 있죠.,2
4073,이제 나도 날 좋아해주는 사람을 만나고 싶어.,좋아해주는 사람 만날 수 있을 거예요.,2
4074,이제 내 짝남 못봐. 군대 가거든.,서운하겠어요.,2
4075,이제 좀 지겨워진 거 같아,사랑하는 이유를 생각해보세요.,2
4076,이제 청첩장 돌려도 되겠지?,너무 일찍 돌리면 잊혀진답니다.,2
4077,이젠 다시 사랑 못할 것 같아.,지금은 그렇게 생각해도 다시 사랑이 찾아올 거예요.,2
4078,이젠 짝사랑하는게 무섭고 두려워.,이제 짝사랑 말고 둘이서 하는 사랑하세요.,2
4079,인연이 있다고 생각해?,인연은 있어요.,2
4080,인연이 있다고 생각해?,저랑 당신도 인연이죠.,2
4081,인연이란게 있을까?,당신과 저도 인연입니다.,2
4082,일 하면서 알게 된 사람한테 연락해도 될까?,일 핑계로 연락해봐요.,2
4083,입맛이 너무 안 맞는 거 같애,맞춰가면 돼요.,2
4084,있는 그대로의 나를 사랑하기,멋진 사람이자 멋진 말이네요.,2
4085,자기 기준에 맞추라는 사람,이기적이네요.,2
4086,자기 전에 통화하면 썸 맞지?,그린라이트라고 생각해요.,2
4087,자기 전에 통화하면 썸이야?,호감이 없으면 통화를 안 할 거예요.,2
4088,자기를 3인칭으로 말하는 여자친구의 말투가 고민임.,귀엽게 봐주세요.,2
4089,자길 좋아하는 여자애가 있으면 더 잘해주는 경향이 있나?,좋아하면 신경이 더 쓰이니가요.,2
4090,자꾸 갠톡하는 선배 있는데 관심 있나?,호감이 있을 수도 있어요. 그렇지만 조금 더 상황을 지켜보세요.,2
4091,자꾸 날 칭찬하는 여자애. 나한테 관심있는거 아니야?,이제 상대방을 칭찬할 차례인 듯합니다.,2
4092,자꾸 신경쓰여,관심이 가나봐요.,2
4093,자꾸 짝남 얼굴 생각나.,보고 싶으니 그럴만 해요.,2
4094,자꾸 짝녀 얼굴 생각나네.,보고 싶은가봐요.,2
4095,자꾸 헷갈리게 해,안 햇갈리게 하는 사람이 좋습니다.,2
4096,자신감 있는 여자가 좋아,자신을 사랑을 사람인가 봅니다.,2
4097,자전거 데이트 어떨까?,로맨틱할 것 같아요.,2
4098,자주 가는 카페 알바생이 나를 자주 뻔히 쳐다보는데 이거 그린라이트일까?,씨익 웃어주세요.,2
4099,자주 가는 카페에 알바생한테 번호 따고 싶은데,쪽지를 남겨서 마음을 전해보세요.,2
4100,자주 가는 카페에 잘생긴 알바생이 있는데 어떻게 고백하면 좋을까?,쪽지를 남겨서 마음을 전해보세요.,2
4101,자취한다는데 뭘 챙겨줄까?,직접 물어보는 게 좋을 것 같아요.,2
4102,잘 만나고 있는데 나 질려하면 어쩌지 걱정이야,불행을 연습하거나 미리 걱정할 필요 없어요.,2
4103,잘 만나는 중인데 헤어지면 어쩌지 걱정돼,불행을 연습하거나 미리 걱정할 필요 없어요.,2
4104,잘 맞는 사람 만나고 싶다,많은 사람들은 살면서 맞춰가기도 해요.,2
4105,잘 먹는 남자가 보기 좋지않아?,복스럽게 먹으면 더 좋죠.,2
4106,잘 먹는 여자가 좋아,복스럽게 먹으면 더 좋죠.,2
4107,잘 사귀는데 불안한 느낌이 들면 정상일까?,믿음이 쌓이기 전에는 불안하죠.,2
4108,잘 지냈으면 좋겠다,따뜻한 마음이네요.,2
4109,잘 챙겨주는데 나를 좋아하는 걸까?,지켜보는게 좋겠어요.,2
4110,잘지내나,잘 지낼 거예요.,2
4111,잘해줬더니 더 해달래,호의를 권리로 아는 사람 만나지 마세요.,2
4112,잠 안 온다고 했더니 자장가 불러줬어,로맨틱하네요.,2
4113,장거리 썸 고백해도될까,많이 만나보는 게 좋겠지만 연락을 더 자주 해보세요.,2
4114,장거리 썸 괜찮을까,물리적인 거리가 문제가 되겠네요.,2
4115,장거리 연애 괜찮을까,진정한 사랑에 거리가 중요한가요.,2
4116,장거리 연애하면 보통 몇일에 한번 만나?,상황에 따라 다르지 않을까요.,2
4117,장거리 연애하면 보통 어느 지점에서 만나?,가운데서 만나거나 돌아가면서 희생을 하죠.,2
4118,장거리하다가 결혼 가능할까?,사랑의 힘으로 가능합니다.,2
4119,장난스러운 고백 받았어,부끄러워서 그럴 수도 있어요.,2
4120,장난으로 좋아한 거 아닌데,다시 진지하게 고백해보세요.,2
4121,장난인지 진심인지 구분이 안돼.,장난스러운 성격이면 더 헷갈리기도 하죠.,2
4122,장난인지 진심인지 구분이 안돼.,직접적으로 물어보는 게 가장 확실하겠죠.,2
4123,장수커플이야,사랑은 유지하는 게 중요한데 대단하네요.,2
4124,재수학원에서 연애는 필망?,목적이 확실한 곳이니까요.,2
4125,저를 좋아하는 사람 알면서도 모르는 척하는게 이기적인가요?,확실한 의사표시를 했는데도 그렇다는 건 이기적인 것 같아요.,2
4126,저를 좋아하는 사람은 없을 거예요.,그건 절대 아닐 거예요.,2
4127,저를 좋아하는 사람한테 호감이 안 생겨요.,맘처럼 할 수 없는 부분 같아요.,2
4128,저를 좋아하던 사람이 갑자기 매정해졌어요.,심경의 변화가 있었을지도 모르겠네요.,2
4129,저만 좋아하는 사람 페북 같은거 살펴보나요?,저도 궁금해서 그렇게 하곤 해요.,2
4130,저한테만 장난치는 남자애가 나 좋아하나?,호감이 있을지도 모르겠어요.,2
4131,적극적인 여자가 좋아,솔직한 사람에게 매력을 느끼나봐요.,2
4132,전 남친이랑 헤어진지 오래됐는데 좋아하는 사람이 없어.,조급하게 생각하지 말아요.,2
4133,전 너무 이기적인데 저를 좋아해줘요.,그대로 사랑해줄 사람이 나타났나봅니다.,2
4134,전 썸남 보고싶어.,썸으로 끝날 사이가 아니었네요.,2
4135,전 왜 제 마음도 잘 모르는 걸까요.,좋아하는 마음은 헤아리기 힘들어요.,2
4136,전남친하고 짝남이 친구야.,애매한 관계네요.,2
4137,전부 다 줘도 아깝지 않은 사람,정말 사랑하나봅니다.,2
4138,전여친하고 짝녀가 친구야.,신경 쓰이는 상황 같아요.,2
4139,전화하면서 잠들고 싶다.,낭만적이네요. 전화해보세요.,2
4140,절 찼던 남자애가 다시 절 좋아하는게 가능할까요?,상황에 따라 다르겠지요.,2
4141,절 찼던 여자애가 절 다시 좋아하는 건가요?,직접 대화를 나누는게 필요하겠네요.,2
4142,점심시간일 텐데 카톡이 안 와.,먼저 연락을 해보는 건 어떨까요?,2
4143,정말 고맙다 귀염둥아,감사합니다.,2
4144,정말 사랑했는데,정말 사랑한다면 다시 만나보세요.,2
4145,정말 사랑했어,정말 사랑했다면 후회하지 않을거예요.,2
4146,정말 잘 맞는 사람이 있을까?,잘 맞춰가는 사람이 있는 거겠죠.,2
4147,정성 담긴 선물 뭐가 좋을까?,손편지도 좋을 거 같아요.,2
4148,정열적인 사랑 하고 싶어,정열적으로 다가가 보세요.,2
4149,정장 한 벌 맞췄어,잘했어요. 두고두고 입으세요.,2
4150,제가 좋아하는 남자가 저를 짝사랑한대요. 제가 먼저 고백해도 될까요?,행복한 고민이네요. 당장 만나 고백하세요.,2
4151,제가 좋아하는 사람이 맘 잡고 공부해야할 것 같다고 기다려달라는데 제 맘이 안별할까요?,변할 수도 있지만 미리 걱정하지 말아요.,2
4152,제가 좋아하던 사람이 절 좋아하면 갑자기 거부감 들고 싫어져요.,어떤 트라우마가 있었는지도 모르겠어요.,2
4153,제대로 사랑하고싶어,사랑에는 깊고 얇음이 없는거 같아요.,2
4154,조용한 여자가 좋아,그 사람도 당신을 좋아하길 바랍니다.,2
4155,존경할 수 있는 사람 만나고 싶어.,그런 사람 만날 수 있을 거예요.,2
4156,좀 있으면 귀국하는데 짝녀에게 뭘 챙겨줄까?,작은 것 하나라도 챙겨준다면 센스있는 사람이라고 생각할 거예요.,2
4157,종교가 다른 여자친구 헤어져야하나?,종교 큰 문제죠.,2
4158,종교가 다른 짝남과 연애할수 있을까?,사랑은 종교를 뛰어넘을 수 있을 거예요.,2
4159,종교를 너무 싫어하는 남자친구가 고민,종교를 왜 싫어하는지 대화를 해보세요.,2
4160,좋아 하는 사람한테 어떻게 고백을 할까요?,먼저 용기내서 고백하는게 좋을 듯 싶습니다.,2
4161,좋아 하는 애한태 고백하는 방법좀,먼저 용기내서 고백하는게 좋을 듯 싶습니다.,2
4162,좋아하게 된 남자가 있는데 많이 어린데 어울릴 수 있을까?,충분히 어울릴 수 있어요.,2
4163,좋아하고 있는 애가 친구를 소개 시켜줬어.,소개팅은 아니겠지요.,2
4164,좋아하고 있는 애랑 카톡하는 중인데 뭐라고 하지?,밥 먹자고 연락해봐요.,2
4165,좋아하고 있는 애를 친구가 소개 시켜줬어.,많이 당황했겠어요.,2
4166,좋아하는 감정을 스스로 다스릴 수 있을까?,쉬운일은 아니랍니다.,2
4167,좋아하는 감정을 억제하는 방법은 뭐지.,다른 사람과 상상하는건 어떨까요.,2
4168,좋아하는 감정을 혼자서 정리할 수 있을까요?,본인이 하기 나름일 거예요.,2
4169,좋아하는 감정이 나를 슬프게도 해,동전의 양면과도 같죠.,2
4170,좋아하는 감정이 나를 슬프게도 해,사랑과 슬픔은 동전의 양면과 같죠.,2
4171,좋아하는 감정이 뭐예요?,가만히 있어도 생각나는 거 아닐까요.,2
4172,좋아하는 거 기준이 뭐임?,계속 생각나고 보고 싶은게 기본이겠지요.,2
4173,좋아하는 거랑 사랑하는 거 차이점이 뭘까요.,구분짓기 어렵네요.,2
4174,좋아하는 거랑 사랑하는 건 어떻게 구분해?,구분짓는게 쉽진 않아요.,2
4175,좋아하는 거랑 사랑하는 건 어떻게 구분해?,마음이 알 거예요.,2
4176,좋아하는 거랑 사랑하는게 다른 거야?,마음에 농도 차인 것 같습니다.,2
4177,좋아하는 거랑 사랑하는게 다른 거야?,생각의 차이겠지요.,2
4178,좋아하는 걸 알게되면 갑자기 싫어져요. 무슨 심리일까요.,부담스러운 심리일까요.,2
4179,좋아하는 그녀가 유학을 간다고 합니다.,붙잡고 싶은 마음이 굴뚝 같겠어요.,2
4180,좋아하는 그사람은 바람둥이야 좋아해도 될까?,상처받을 거예요.,2
4181,좋아하는 남자 때문에 너무 기분이 안 좋아.,무슨 일이 있었나봐요.,2
4182,좋아하는 남자 생겼는데 호감 어떻게 표시할까요.,꾸준히 연락을 하는게 필요합니다.,2
4183,좋아하는 남자 표정이 너무 차가워서 다가가기 어려워.,표정만 그럴 수도 있어요.,2
4184,좋아하는 남자가 여친이랑 헤어질 때까지 기다렸다가 고백하는거 가능한 사람이 있을까요?,좋아하는 마음이 있으면 가능하겠죠.,2
4185,좋아하는 남자가 톡이 늦어.,바쁘거나 마음이 없을 수 있어요.,2
4186,좋아하는 남자애 때문에 성적이 떨어졌어요.,좋아하는 마음 때문에 공부 안한 당신 때문이에요.,2
4187,좋아하는 남자애 마음을 알다가도 모르겠어.,사람은 모두 변덕스럽지요.,2
4188,좋아하는 남자애 생겼는데 완전 설레.,설렘을 감출 길이 없겠어요.,2
4189,좋아하는 남자애 앞에서 표정 관리가 안돼.,짝사랑도 이성을 막지는 못하나봐요.,2
4190,좋아하는 남자애 프사가 누굴까.,직접 물어보는 건 힘들까요.,2
4191,좋아하는 남자애가 게임을 좋아하는데 이야기 오래가는 소재 좀 알려줘.,요즘 인기있는 게임을 검색해봐요.,2
4192,좋아하는 남자애가 날 좋아하게 하려면 어떻게 해?,이상형을 알아보는 건 어떨까요.,2
4193,좋아하는 남자애가 담배를 피는데 저는 담배를 싫어하는데 어떻게 끊으라고 말해볼까요?,사귀는 사이도 아닌데 성급한 것 같습니다.,2
4194,좋아하는 남자애가 바람둥이 같은데 계속 좋아하면 안되겠죠?,상처받지 않았으면 좋겠네요.,2
4195,좋아하는 남자애가 여친 생기면 울 줄 알았는데 덤덤해.,어느정도 마음의 준비가 되었었나봐요.,2
4196,좋아하는 남자애가 우리 언니를 좋아한대.,서글픈 사실이에요.,2
4197,좋아하는 남자애가 입대하는데 어떤 선물을 해주는게 좋을까요?,면회나 편지가 최고죠!,2
4198,좋아하는 남자애랑 같은 반이 됐는데 너무 떨려.,정말 잘됐어요.,2
4199,좋아하는 남자애랑 다른 반 됐어.,반 배정이 사랑을 갈라놨네요.,2
4200,좋아하는 남자애랑 약속 잡았는데 계속 연락 없어.,그런 스타일일지도 모르니 기다려보세요.,2
4201,좋아하는 남자애에게 어떤 생일선물을 주면 좋아할까요?,필요한 게 뭔지 살펴보세요.,2
4202,좋아하는 남자애한테 답장이 없어. 나 안좋아하는 거 맞지.,오랫동안 답장이 없다면 그게 맞는 것 같네요.,2
4203,좋아하는 남자애한테 발렌타인데이 때 초콜릿 줄까?,주면 좋아할 거예요.,2
4204,좋아하는 남자애한테 어떻게 관심 표현함?,칭찬을 자주 해주는 건 어떨까요.,2
4205,좋아하는 남자애한테 자연스럽게 연락하는 방법 뭐 있을까.,뭐하고 있는지 물어봐요.,2
4206,좋아하는 남자의 단점을 들었는데도 좋아.,사랑의 콩깍지가 씌었나봐요.,2
4207,좋아하는 남자한테 관심 없는 척 하고 있는데 너무 우울해.,솔직하지 못해서 우울한 것인가봐요.,2
4208,좋아하는 남자한테 여친이 있는데 헤어졌으면 좋겠어.,연애 중인 사람을 좋아하다니 힘드시겠어요.,2
4209,좋아하는 남자한테 연락 하지 말자고 했는데.,확실한 의사 표현이 중요해요.,2
4210,좋아하는 누나가 날 너무 어린애 취급함.,단순한 연하가 아니라는 걸 어필해봐요.,2
4211,좋아하는 마음 그만두기 힘든데 짝남이 헷갈리게 해.,확실한 의사 표시를 해보는 건 어떨까요.,2
4212,좋아하는 마음 들면 고백해야 되는거 아님?,정상적인 수순이죠.,2
4213,좋아하는 마음을 감출길이 없어.,감정을 숨기기는 어려운 일이에요.,2
4214,좋아하는 마음을 전할 수 있을까.,조금의 용기를 낸다면 가능할 거예요.,2
4215,좋아하는 마음이 안 생길 것 같다고 떠난 남자.,이제 그에게서 벗어나세요.,2
4216,좋아하는 마음이 안 생길 것 같다고 떠난 여자.,이제 그녀를 놓아주세요.,2
4217,좋아하는 사람 꿈을 꿨어.,많이 생각했나봐요.,2
4218,좋아하는 사람 때문에 공부를 못하겠어.,충분히 그럴 수 있어요.,2
4219,좋아하는 사람 때문에 너무 센치하다.,감성적이게 만들죠.,2
4220,좋아하는 사람 생각으로 아무것도 집중을 못하겠어.,그럴 수 있지만 후회할 거예요.,2
4221,좋아하는 사람 생겼는데 페북 친구 신청 해도 될까요?,다가가는 방법 가운데 하나죠.,2
4222,좋아하는 사람 생겼으면 좋겠어.,좋은 사람이 생길 거예요.,2
4223,좋아하는 사람 생기면 어떻게든 sns같은 거 알아내서 친신하고 그래?,다가가는 방법 중에 하나니까요.,2
4224,좋아하는 사람 생기면 자꾸 따라하게 돼.,자연스러운 현상입니다.,2
4225,좋아하는 사람 앞에서 다른 사람한테 관심 있는 척 해봤어요?,그런 순간이 있었지요.,2
4226,좋아하는 사람 앞에서 성격이 이중적인데 정상인가요.,자연스러운 현상입니다.,2
4227,좋아하는 사람 앞에서 실례를 했어.,생각만해도 소름돋네요.,2
4228,좋아하는 사람 앞에서 쪽팔린 경험이 너무 많아.,추억을 쌓았다고 생각해보세요.,2
4229,좋아하는 사람 앞에서 표정 관리 안되는 거 어떡해?,귀여울 것 같아요.,2
4230,좋아하는 사람 앞에선 다 똑같은가봐요.,누구나 좋아하는 사람 앞에서 그렇대요.,2
4231,좋아하는 사람 언제까지 기다릴 수 있을까요.,마음이 허락하는 데까지 아닐까요.,2
4232,좋아하는 사람 얼굴이 이제 생각이 안나.,오랫동안 만나지 못했나봐요.,2
4233,좋아하는 사람 오늘 못 봐서 진짜 우울하다.,내일은 만날 수 있을 거예요.,2
4234,좋아하는 사람 이상형에 나를 맞춰야 할까?,맞춰보는 과정이 귀엽게 보일 수도 있겠어요.,2
4235,좋아하는 사람 있는데 내가 좀 소심해.,달라지긴 원한다면 할 수 있을 거예요.,2
4236,좋아하는 사람 잊는 방법 조언 좀.,가슴 아픈 질문이네요.,2
4237,좋아하는 사람 직업이 좀 걸리는데 계속 좋아해도 될까요?,본인이 괜찮다면 상관 없겠지요.,2
4238,좋아하는 사람 포기하는 방법 있어?,생각을 덜 하는 것이 방법 중 하나입니다.,2
4239,좋아하는 사람 프사랑 비슷한 거 걸어?,커플 프사 느낌으로 하면 좋죠.,2
4240,좋아하는 사람 환심 살 수 있는 방법 좀.,그 분이 좋아하는 것을 알아봐요.,2
4241,좋아하는 사람만 보면 감정이 북받쳐올라.,복잡한 심정일거라 생각해요.,2
4242,좋아하는 사람만 보면 눈물이 나는데 어떡해?,감정이 북받쳐오르나봐요.,2
4243,좋아하는 사람에 대한 감정이 이제 뭔지 잘 모르겠어.,수학 공식처럼 정의 내릴 수 없어요.,2
4244,좋아하는 사람에 대한 관심을 끄는 방법이 뭐가 있을까.,다른일로 바쁘면 조금 덜할 거예요.,2
4245,좋아하는 사람에 대한 미련이 아직 남은걸까.,미련도 사랑의 부분입니다.,2
4246,좋아하는 사람에 대한 생각 비우는 방법 좀 알려줘요.,다른 것에 관심을 돌리는 게 좋아요.,2
4247,좋아하는 사람에 대한 예의가 없는 것 같아.,예의없는 사람 좋아하지마세요.,2
4248,좋아하는 사람에 대해 착각만하게 되는 내 자신이 싫어.,짝사랑 앞에 판단이 흐려지기 마련이에요.,2
4249,좋아하는 사람에게 요리를 해주면 좋아할까?,맛이 없든 있든 좋을 것 같아요.,2
4250,좋아하는 사람에게 편지를 쓴다는것. 효과적일까?,마음을 담은 편지보다 더 좋은 선물은 없을 거예요.,2
4251,좋아하는 사람을 싫어하는 척하고 있는데 우울해.,척하는 게 쉽지가 않으니까요.,2
4252,좋아하는 사람을 원망하게 될 것 같아.,원망은 아픔만 남길 뿐이에요. 털어버리세요.,2
4253,좋아하는 사람의 심리를 모르겠어.,충분한 대화를 나눠보는게 필요해요.,2
4254,좋아하는 사람의 호감을 살 수 있는 방법이 뭐가 있을까.,관심사에 대한 호감을 드러내 보세요.,2
4255,좋아하는 사람이 거짓말을 하면 어떡하죠.,속아주는 것도 사랑이죠.,2
4256,좋아하는 사람이 고쳤줬으면 하는 거 말해도 될까?,무례하지 않는 선에서 말하는게 좋아요.,2
4257,좋아하는 사람이 나를 부담스러워해.,서로 마음이 같지 않았나봐요.,2
4258,좋아하는 사람이 나한테 먼저 연락오게 하는 방법?,그 분이 관심갈 만한 일을 해보는 건 어떨까요.,2
4259,좋아하는 사람이 날 너무 편하게 생각해.,이성으로 대하고 싶다고 말해보세요.,2
4260,좋아하는 사람이 날 싫어해서 죽고 싶어.,애석하지만 당신을 더 소중히 생각해주세요.,2
4261,좋아하는 사람이 너무 냉정한데.,좋아하는 마음을 표현하기 더 힘들겠어요.,2
4262,좋아하는 사람이 너무 예뻐,내면을 더 들여다보세요.,2
4263,좋아하는 사람이 너무 잘생겼어,내면을 더 들여다보세요.,2
4264,좋아하는 사람이 너무 철벽치는데 계속 다가가도 될까?,철벽치는 이유를 먼저 알아보세요.,2
4265,좋아하는 사람이 다른 사람을 좋아한대. 살기 싫다.,인연이 거기까지인가봐요.,2
4266,좋아하는 사람이 다른 여자 얘기하는게 너무 가슴 아파요.,마음을 단단히 먹는게 힘들지요.,2
4267,좋아하는 사람이 다른 여자랑 친해지는게 서운해.,충분히 서운할 만해요.,2
4268,좋아하는 사람이 단둘이 있는 걸 부담스러워해요.,그렇다면 당분간은 친구들과 함께 만나는게 좋겠어요.,2
4269,좋아하는 사람이 단톡에서 다른 남자한테 관심 있는 것 같이 보여요.,그렇게 느낀다면 조금씩 정리하는게 좋겠어요.,2
4270,좋아하는 사람이 말한 이상형이랑 나랑 너무 다른데.,이상형은 이상형뿐일 수도 있어요.,2
4271,좋아하는 사람이 부담스러워할까봐 친구들 여럿이서 보는데.,뭔가 아쉬운 점이 남겠네요.,2
4272,좋아하는 사람이 생기면 좋을 줄 알았는데 우울하기만 해.,사랑이 내 맘같지 않으니까요.,2
4273,좋아하는 사람이 쓰레기면 어떻게 할꺼야?,쓰레기 옆에 있기 싫어서 도망갈 거예요.,2
4274,좋아하는 사람이 여러명인데 괜찮겠지.,좋아하는 건 내 맘이죠.,2
4275,좋아하는 사람이 연애에 관심이 없는 거 같애,사랑에 관심 없는 사람도 많아요. 눈치가 없을 수도 있으니 적극적으로 다가가보세요.,2
4276,좋아하는 사람이 외국인인데 날 부담스러워하진 않을까?,천천히 다가가보세요.,2
4277,좋아하는 사람이 인기가 많은데 남친이 없어.,본인이 원해서 그럴 수도 있어요.,2
4278,좋아하는 사람이 인기는 많은데 여친이 없어. 왜 그럴까?,혼자가 편한 걸지도 모르지요.,2
4279,좋아하는 사람이 있는데 고백하는 건 싫어요.,구속되기 싫은 건지 생각해보세요.,2
4280,좋아하는 사람이 있는데 관계에 진전이 없어.,멈추거나 한 발을 내딛거나 변화가 필요해보이네요.,2
4281,좋아하는 사람이 있는데 사귀는 건 싫어.,책임을 지기 싫은 건지 생각해보세요.,2
4282,좋아하는 사람이 있는데 사연이 길어요.,천천히 말씀해보세요.,2
4283,좋아하는 사람이 있는데 씨씨야. 만나도 될까?,사랑은 수많은 장벽을 뛰어넘을 수 있어요.,2
4284,좋아하는 사람이 있는데 이제 못 봐.,피치 못할 사정이 있나봐요.,2
4285,좋아하는 사람이 있는데 자괴감 들어.,스스로를 괴롭게 하지 말아요.,2
4286,좋아하는 사람이 있는데 종교가 달라.,종교가 큰 문제가 되기도 하죠.,2
4287,좋아하는 사람이 있는데 할 말이 없어서 연락이 끊겼어.,또 다시 연락할 수 있어요.,2
4288,좋아하는 사람이 있어.,좋아하는 감정과 대상이 있다는 건 행복한 일이에요.,2
4289,좋아하는 사람이 자꾸 나한테 전여친 얘기해.,그만 듣고 싶다고 이야기해보세요.,2
4290,좋아하는 사람이 좋아하는 것들 따라하게 되는데 정상인가?,정상이에요.,2
4291,좋아하는 사람이 카톡 차단한듯.,정말 정리해야 할 때네요.,2
4292,좋아하는 사람이 하는 행동에 하나씩 의미 부여하는게 짜증나.,의미부여가 특히 사람을 기대하게 만들기 때문이에요.,2
4293,좋아하는 사람이 행동하는 모든 게 좋아.,사랑의 콩깍지가 씌었네요.,2
4294,좋아하는 사람이랑 같은 반 돼라,기도할게요.,2
4295,좋아하는 사람이랑 벚꽃구경 가고 싶어.,상황을 봐서 연락해 봐요.,2
4296,좋아하는 사람이랑 종교가 다른데 괜찮을까?,종교가 큰 문제가 되기도 하죠.,2
4297,좋아하는 사람이랑 친구 가능해?,그건 좀 힘들 것 같아요.,2
4298,좋아하는 사람한테 거절 당하면 영영 끝일까 두려워.,그래서 보통 확실할 때 고백을 하죠.,2
4299,좋아하는 사람한테 거절 당할까봐 두려워.,충분히 그렇게 생각할 수 있어요.,2
4300,좋아하는 사람한테 고백 안하는 사람도 있나요?,있습니다.,2
4301,좋아하는 사람한테 관심 없는 척 하는 것도 이제 지쳐요.,충분히 지칠만 해요.,2
4302,좋아하는 사람한테 내가 자꾸 말거는 걸 귀찮아할까?,정말 귀찮다면 답장하지 않을 거예요.,2
4303,좋아하는 사람한테 닮은 사람 봤다고 카톡 보내볼까?,그렇게 대화를 이어나가는 것도 방법이에요.,2
4304,좋아하는 사람한테 도와달라고 해볼까?,좋아하니까 도와주었다고 생각하게 될 거예요.,2
4305,좋아하는 사람한테 만나자고 말해도 되나.,말해보는게 우선이에요.,2
4306,좋아하는 사람한테 말 거는 방법?,음료수라도 주면서 자연스럽게 근황을 물어봐요.,2
4307,좋아하는 사람한테 맨날 선톡하는데 부담스러워 하려나?,맨날하지 말고 조금은 여지를 줘보세요.,2
4308,좋아하는 사람한테 뭐라고 카톡 시작하지?,뭐하는지 물어보세요.,2
4309,좋아하는 사람한테 선톡하려고 하는데.,먼저 다가가는 태도 좋아요.,2
4310,좋아하는 사람한테 적극적인 여자 별로야?,적극적이면 오히려 더 좋을 것 같아요.,2
4311,좋아하는 사람한테 집까지 데려달라고 부탁해볼까?,좋아하니까 도와주었다고 생각하게 될 거예요.,2
4312,좋아하는 사람한테 티 안내는 사람 어떻게 생각해?,각자의 방식이 있으니 존중해야 해요.,2
4313,좋아하는 선배가 나한테 연락했으면 좋겠어.,먼저 연락해도 힘들어 말아요.,2
4314,좋아하는 선배가 있는데 선톡오게 하는 방법 좀.,먼저 연락해서 대화를 이어나가는게 더 좋습니다.,2
4315,좋아하는 앞에서 방구를 꼈어.,생각만해도 소름돋네요.,2
4316,좋아하는 애 가망 없으면 포기하는게 맞을까요?,가망이 없다면 정리하는게 덜 아플 거예요.,2
4317,좋아하는 애 상메가 무슨 뜻인지 모르겠어.,궁금할만 해요.,2
4318,좋아하는 애 친구한테 다같이 만나자고 말해도 돼?,다같이 만나면 재미있기는 하겠네요.,2
4319,좋아하는 애 피하는 방법 조언 좀.,동선을 어느정도 파악하는게 도움이 될거예요.,2
4320,좋아하는 애 피하는 중임.,마음을 정리하려나봐요.,2
4321,좋아하는 애 피하면서도 우울해.,당당히 나서지 못하는 아쉬움이겠지요.,2
4322,피해 다니면 좋아했던 마음이 좀 사라질까?,한동안은 힘들겠지만 서서히 사라질 거예요.,2
4323,좋아하는 애한테 페메 해볼까?,직접 연락하는 게 좋을 것 같아요.,2
4324,좋아하는 애가 1년만 기다려 달라는데 어쩌지.,기다릴 수 있다면 본인 의지대로 하셔요.,2
4325,좋아하는 애가 여친 사귈 마음이 없대.,거절의 뜻으로 받아들여야할지도 모르겠네요.,2
4326,좋아하는 애가 연예인에 관심이 많은데 나는 관심이 없는데 무슨 얘기하지?,모르니까 알려달라고 해보세요.,2
4327,좋아하는 애가 자자고 해서 자버렸어. 어떡해?,진정으로 원하는 일인지 차분히 생각해보세요.,2
4328,좋아하는 애가 좀 노는 애인데 좋아해도 돼?,어떤 사람이냐에 따라 다릅니다.,2
4329,좋아하는 애랑 같은 반 됐어,축하해요!,2
4330,좋아하는 애랑 같이 있으면 나만 이래?,좋아하는 사람 앞에선 모두 그럴 거예요.,2
4331,좋아하는 애랑 같이 잤어.,원하던 바인지 스스로 생각해보세요.,2
4332,좋아하는 애랑 관련된 흑역사가 많은데.,흑역사는 흑역사일뿐이에요.,2
4333,좋아하는 애랑 만나서 놀건데 뭐 먹는게 좋을까?,좋아하는 음식을 알아보는 게 먼저일 거예요.,2
4334,좋아하는 애랑 무슨 얘기할까?,공통 관심사를 알아봐요.,2
4335,좋아하는 애랑 연락 중인데 어떤 얘기를 이끌어가야할지 모르겠어.,그분이 무엇을 좋아하는지 물어봐요.,2
4336,좋아하는 애랑 영화 볼건데 액션은 좀 그렇겠지?,좋아하는 장르가 뭔지 알아보고 예매하세요.,2
4337,좋아하는 애랑 있으면 왜 쳐다보지를 못하겠지.,부끄러운 감정이 들어서 그래요.,2
4338,좋아하는 애랑 전화하면,즐거울 거예요.,2
4339,좋아하는 애랑 카톡하면,좋을 것 같네요.,2
4340,좋아하는 애를 내가 너무 우상화하는 것 같아.,마음이 커지면 그럴 수 있어요.,2
4341,좋아하는 애한테 간접적으로 고백했는데 알아 차렸을까?,눈치가 엄청 없지 않는 이상 알아 차렸을 거예요.,2
