,Q,A,label
2858,..웬일이냐?,전 며느리로써 당연히 와야지..,3
2859,너 옷이나 보고 얘기해.,왜 왔냐?,3
2860,왜 왔냐?,"..나 곧 미국 가. 우리 애, 미국 데려가게 해 줘.",3
2861,"장례식장까지 찾아 와서 한다는 말이.. 순간 욕 나올 뻔 했다, 야.",..시간이 없어서. 우리 애를 위한 일이라 이해해줘. 나 잘 하고 싶어.,3
2862,"그래, 그래도 엄마니까 잘 하겠다는 건 좋은데, 애가 싫다잖아. 6살 먹은 애가 엄마 싫고 아빠랑 살겠다잖아. 그게 정상이냐?! ",그럼 유치원비도 제대로 못내는 조건에서 애 키우라고?! ,3
2863,그럼 유치원비도 제대로 못내는 조건에서 애 키우라고?! ,나 이제 승진도 하고 돈도 있거든.,3
2864,"..관두자. 이왕 온 거, 그냥 애랑 밥이나 먹고 가라.",나 이런 음식 안 먹는 거 알잖아. 그리고 집 내놨어. 곧 빼줘야 할거야.,3
2865,열쇠가 여깄다니까. ..걔들은 언제 온대?,한 시간 안으로 도착한다는데.. 빨리 좀 오셔야 할 것 같습니다.,3
2866,"오빠, 언제 와? 어른들이 상주가 자리 비웠다고 뭐라 그러잖아.",내가 오죽하면 장례 치르다 나오겠냐. ,3
2867,도대체 뭔 일인데?!,됐고.. 금방 갈 테니까 잘 좀 하고 있어. 알았지?,3
2868,효자 생색은 지 혼자 다 내시더니 자리도 안 지키고.. 빨랑 와!,…우리 딸은?,3
2869,"야, 너 죽을래?!",여보세요?,3
2870,초코렛 케잌 사달라고!,"아, 그래. 케잌..",3
2871,"야, 엄마가 돌아가셨다고, 엄마가. ","왜, 또, 왜, 왜?! ",3
2872,"왜, 또, 왜, 왜?! ","오빠, 도대체 어디야?!",3
2873,"오빠, 도대체 어디야?!",제발 나 좀 내비둬라. 좀.,3
2874,제발 나 좀 내비둬라. 좀.,뭘 내비 둬. 지금 엄마 입관해야 된다는데.. 아들이 있어야 할 거 아냐.,3
2875,뭘 내비 둬. 지금 엄마 입관해야 된다는데.. 아들이 있어야 할 거 아냐.,후.. 정말 완벽하다. 진짜…,3
2876,그럼 책꽂이에 꽂아 둡니까.,"아니다. 총무 안한다는 널 시킨 내 잘못이다. 후.. 야야, 밥이나 먹으러 가자. ",3
2877,지금 밥이 목구멍에 넘어가겠습니까.,그럼 그냥 가던가.. ,3
2878,야- 지금 너 땜에 여기 사람들 다 잡게 생겼는데. 뭔가 좀.. 책임 있는 말을 해야 하는 거 아니냐?,미안하지만.. 니 선에서 좀 마무리하자. 우리 다 죽을 순 없잖아. 뒤는 내가 봐줄게. ,3
2879,"근데 어떡하냐, 넌 절대 못 빠져나갈 것 같은데. 너 안마접대 받는 것까지 다 적어놨어.",너 진짜 미쳤어?,3
2880,너 진짜 미쳤어?,제발 좀 미쳤으면 좋겠다. ,3
2881,아이씨..,..나한테 그런거냐?,3
2882,..나한테 그런거냐?,그리고 한 가지 더..,3
2883,"야, 경찰이 깡패냐?","좀 해줘, 우리도 언제까지 오빠 집에 얹혀 살 순 없잖아. 우리 남편도 정신 차렸어.",3
2884,예언 목사님이거든!,토요일 우리 변호사랑 좀 만나.,3
2885,치사하게 재판 앞두고 뭐하자는 거야. 반칙하지 마.,"야.. 토요일, 우리 애 생일이거든. 너, ..관두자.. 끊어.. ",3
2886,그만 끊읍시다.,그런 적 없으니까 다신 전화하지 마라.,3
2887,그런 적 없으니까 다신 전화하지 마라.,"어, 어.. 끊으면 바로 신고할 건데. 못 끊겠지. 봐, 니가 죽였잖아.",3
2888,"야, , 너 뭐야, 너 뭐하는 녀석이야!",...한 번만 더 소리질러도 신고한다.,3
2889,...한 번만 더 소리질러도 신고한다.,"후배, 운전 참 부드럽게 해. ",3
2890,...원하는 게 뭐야?,그렇지. 여지껏 니 입에서 나온 것 중에 제일 현명하고 똑똑한 말이다. 내가 원하는 거.. 간단해. 그 녀석들 데리고 와.,3
2891,그 총탄 자국!..... 니가 죽였냐?,총 맞고 바로 차에 깔리면 그건 누가 죽인 걸까. 너야? 나야? ,3
2892,그래.. 내가 그때 옳은 선택 했다면 너 같은 악마는 안 만났겠지.,악마는 좀 그렇고 그냥 악당 정도면 인정.,3
2893,아 씨 안돼! 못가! 가려면 나 밟고 가! ,이마에 피도 안 마른 것들이.,3
2894,이마에 피도 안 마른 것들이.,뭐하세요 혼자 여기서?,3
2895,야! 니들 조심안할래!!?  괜찮으세요?,괜찮아요. 가세요.,3
2896,아셨죠 어머님? 몰랐다 어쩔래!,"어이, 내놔.",3
2897,야 씨 놀랬잖아! ,어때 폼 나지?,3
2898,일러? 일러봐 한번,팰꺼냐?,3
2899,아호 저거 왜 저렇게 까불지 언제 한번 정말.,엄마.,3
2900,아 됐어!! 그만 좀 해!! 먹을거나 좀 줘 배고파,이게 누구한테 신경질은.. 그래 나도 몰라. 새우 구워 논거 있는데 새우 먹을래?,3
2901,지난번에 나한테 그렇게 죽터지고도 아직 정신을 못차렸냐?,정신은 차렸는데 일르고 싶어,3
2902,일르고 나면 얼굴이 정돈이 안될텐데?,그러냐?,3
2903,나라구. 당신 아내.,아. 전화번호를 지워버려서 누군가 했지. 왠일이야?,3
2904,애가 궁금하면 애한테 전화해 왜 나한테 하냐?,아우 짜증나게 정말 이럴래?,3
2905,아우 짜증나게 정말 이럴래?,나 원래 짜증나는 놈인 줄 모르고 전화했냐 너 바보냐?,3
2906,나 원래 짜증나는 놈인 줄 모르고 전화했냐 너 바보냐?,그래 바보다 끊어!,3
2907,그래 바보다 끊어!,그래 제발 끊자!  누가 전화해달랬나 왜 지가 해서는 시비야..,3
2908,그래 제발 끊자!  누가 전화해달랬나 왜 지가 해서는 시비야..,왜.,3
2909,그게 왜 씨도 안 먹히는 소리야?!,야 너 서울 있는 거 알면 아버지가 가만 안둘까봐 벌써 떠났다 그랬단 말야 애를 데리고 공항 갈 수도 없어!,3
2910,그럼 내가 밤에 집으로 갈테니까 오빠가 잠깐 데리고 나오면 되잖아!,얘가 진짜 상황파악 못하네. 너 걸렸다간 진짜 국물도 없어 꿈도 꾸지마 알았어?,3
2911,얘가 진짜 상황파악 못하네. 너 걸렸다간 진짜 국물도 없어 꿈도 꾸지마 알았어?,그러니까 오빠가 좀 도와달란 말이야~,3
2912,내가 널 왜 도와줘? 니가 뭔데! 니가 뭐냐?,도와주지마 됐어 치사한 놈아!,3
2913,도와주지마 됐어 치사한 놈아!,아니 왜 이렇게 애를 울려요~ 무슨 일이야~,3
2914,남편이라는 자식이 더 멍청하지. 이혼하잔다구 덥석 하고 시킨다고 애를 갖다 치고.,진짜 타이밍 절묘했네. 근데 그 오토바이 누구꺼였어?,3
2915,으이구. 마누라한테 얼마나 시달렸으면 이혼하고도 멀쩡할까?,늦어서 죄송합니다.,3
2916,그게요. 하 너무 어이 없어서 말해도 안 믿으실거예요.,뭔데요?,3
2917,그게. 아니 어떤 이상한 사람이 현관의 구두만 쏙 훔쳐갔더라구요.,근데 전 요새 더 이상한 일이 있어요.,3
2918,내가 언제 위자료로 아파트를 줬어!! 와 얘 진짜 웃기네!,이제 아셨죠? 제말이 맞죠?,3
2919,누가 억지를 쓰고 계신데요.,어머 왜 이러세요? 어머 어머 밀지 마세요.,3
2920,"여자한테 어디로 가란 말씀이세요? 진짜 너무하신다. 아우, 정말 밀지 마세요. 왜 이러세요.",안녕히 가세요. 멀리 못나가요.,3
2921,문 열어요! 난 어디서 자라구. 이건 너무 치사하잖아요!,그쪽은 남자니까 아무데서나 주무셔도 되잖아요.,3
2922,"아, 문 좀 열어봐요 아 진짜 이러기예요?",그럼 어떡해 그쪽은 계약서까지 갖고 있는데,3
2923,아니 세상에 무슨 그런. 그 집이 누구 집인데 지 맘대로 전세를 놔? 니 아내 전화번호 대!,"아, 통화 안돼. 아직 전화도 없어.",3
2924,세상에 살다 살다. 일단 내려가자 집에 가서.,그렇다고 어떻게 여기서 살어,3
2925,그렇다고 어떻게 여기서 살어,잘 시간에 어딜 갔다와?,3
2926,그 자식이 뭐? 뭐 또 뭐?,아우 왜 소리는 지르고 그래. 아무것도 아냐.,3
2927,저 복에 겨워 터진 것! 난 셋 중에 아무라도 좋은데!,덤벼봐 꼬맹아,3
2928,꼬맹아?  너 형한테 진짜.,왜 무서워? 그러면 어떡할건데? ,3
2929,엄마한테 다 이른다.,하하하. 엄마한테 다 이른다?,3
2930,후…,"어머, 벌써 달이 떴네.",3
2931,야. 그렇구나 마음이 약하구나,저도 괴로와요 그러니까 빨리 합의해서 전세금 돌려주세요. 받으면 방 뺀다니까요.,3
2932,연락이 안되니까 그렇죠! 연락이 안된다구요!,소나타 작곡 잘 되가?,3
2933,"아, 진짜 이게 엉덩이를 어디다 깔고 앉아?",미안. 몰랐다니까.,3
2934,일루와!,"아유, 미안해 아우 갑자기 계모임에서 여행을 가자고 그래서.",3
2935,말도 마 세상에 자기 없는 동안 무슨 일이 있었는지 알아?,여기야?,3
2936,너 도대체 TV를 언제까지 볼 거야?,다 끝나가.,3
2937,들어가서 공부 하던지 자던지 해.,"하, 엄마~",3
2938,이 사람은 몇신데 안 들어와? ,나 왔어요.,3
2939,"얌마, 니 엄마가 아무리 양이 줄어도 나보단 많이 먹어 이 자식아! ",엄마랑 아버지가 같아요?,3
2940,뭐가 틀려? 자식이 보자보자하니까 평생 새모이만큼 먹는 아버진 걱정도 안하고 지 엄마만 챙기고 앉았어,아 좀 비켜보세요. 엄마~,3
2941,내가 밥을 얼마나 쪼금 먹는데. 나는 왜 걱정 안해. 왜?,왜요. 또 체하는 거 같아요?,3
2942,내가 왜 바보야?,신데렐라면 유리 구두를 신어야지. 그래야 왕자님이랑 결혼도 하구 행복하게 살 거 아냐. ,3
2943,너희들한테 줄 돈 없어.,이 자식이! 정말로 죽고 싶어 환장했나? ,3
2944,이 자식이! 정말로 죽고 싶어 환장했나? ,죽이고 싶으면 죽여. 그래도 돈은 못준다.,3
2945,대체 니가 뭔데 오빠들하는 일에 함부로 끼어드는 건데!,그래서.,3
2946,그래 니 유식한 아버지 있어서 좋겠다. 그래서 어쩔건데. 어쩔거냐고!,내 딸한테 지금 무슨 짓이야 너.,3
2947,내 딸한테 지금 무슨 짓이야 너.,이 손 치우시죠.,3
2948,이 손 치우시죠.,내 딸한테 먼저 사과해. ,3
2949,내 딸한테 먼저 사과해. ,안 치울겁니까?,3
2950,안 치울겁니까?,사과부터 해!,3
2951,사과부터 해!,치우라니까!,3
2952,치우라니까!,이젠 삼학년인데 양말은 혼자 신어야지.,3
2953,근데 왜 말 안했어? 왜 나한테 숨겼어? 아빠하고 우린 서로 비밀 없기로 했잖아. ,미안해.,3
2954,안된다고 했다. 난 절대 허락 못하니까 아가씨도 그렇게 알고 돌아가요.,전 이 사람을 사랑합니다. 아버지.,3
2955,정신 차린 다음에 다시 얘기하자. 너 지금 제정신 아니야.,이 사람을 사랑한다 구요 아버지.,3
2956,이 사람을 사랑한다 구요 아버지.,그만 가보라고 했다.,3
2957,그만 가보라고 했다.,이제까지 아버지 뜻 어긴 적 단 한 번도 없었습니다. 이번만큼만 아버지가 양보하고 받아주세요. ,3
2958,쓸개 빠진 놈. 세상에 그렇게두 여자가 없드냐?,네. 세상에서 저한텐 이 여자뿐입니다.,3
2959,"얘긴 끝났구나. 니 마음대로 해. 단, 저 여자와 결혼하는 그 날로 부자지간의 인연은 끝이라고 생각해라. ",저 구두 주세요.,3
2960,하지만 아빠 얼굴 다신 안보겠다 그랬다면서? 그건 미워하는 거잖아요.,사람은 때론 말야. 너무 사랑해서 너무 미워지기도 해. 할아버지도 아빠한테 그런 거야. ,3
2961,그래서. 갑자기 날 찾아온 이유가 뭐냐. 그 여자가 돈 좀 얻어오라고 너 등 떠밀든?,아내는.. 십년 전에 죽었습니다. 둘째 낳으면서요. 아내에 대해 더 이상 그런 식으로 말씀하지 마십쇼.,3
2962,아내는.. 십년 전에 죽었습니다. 둘째 낳으면서요. 아내에 대해 더 이상 그런 식으로 말씀하지 마십쇼.,어쨌든 그 여잔 우리 집에서 널 뺏어갔구 널 망쳐놨어. 그런 여잘 어떻게 용서해. 절대 용서 못해.,3
2963,어쨌든 그 여잔 우리 집에서 널 뺏어갔구 널 망쳐놨어. 그런 여잘 어떻게 용서해. 절대 용서 못해.,아버지.,3
2964,그래 고작 이런 꼴로 날 찾아오려고 그 여잘 따라 갔던 거냐? 고작 이런 꼴로 살려고?,아버진.. 조금도 변하지 않으셨군요.,3
2965,형편없이 변해버린 너보단 낫겠지.,넌.. 날 찾아오지 않는 게 좋았다. 평생 못 보더라도.. 차라리 그게 더 나을 뻔했다.,3
2966,넌.. 날 찾아오지 않는 게 좋았다. 평생 못 보더라도.. 차라리 그게 더 나을 뻔했다.,아버지밖에 생각나는 사람이 없었습니다.,3
2967,뭐가?,저한테 무슨 일이 생기면 제 자식들 보살펴줄 수 있는 분은 아버지뿐이라고 생각했어요.,3
2968,지금 4권짼데 주인공이 사형 선고 받았다? 어이없어.,"아아, 사형 안 당해요. 걱정 안하셔도 돼요.",3
2969,구급차는?!,불렀어요. 그리고 아래층에 외과 의사들 모임이 있었어서 그 분들이 올라온다는데요!,3
2970,이렇게 사장한테 막말하는 비서가 있나.,그게 아님 어떻게 처음 본 여자가 인생의 키가 되나요?,3
2971,네 알겠습니다. 경찰에 그대로 전할게요. 대표님 인생의 키가 될 여자는 결코 미인이 아니라고.,또 삐진 거 같지?,3
2972,니가 아버지한테 압력행사 했지? 이름 넣어달라고?,저기 좀 나가주실래요? 제가 지금 교수님 말씀 들을 때가 아니라서요,3
2973,아 제발 좀!! 일단 나가시라구요!,네 이모..,3
2974,그럼 누가 그려..?,아니 그게요 사실은.,3
2975,내가 아니면 그럼 누가 그렸다는 거야 그걸? 지금 무슨 소리를 하고 싶은 거냐 너.,아니요. 아무것도 아니예요.,3
2976,지겹다. 지겨워서 빨리 끝내고 쉬고 싶어. 다음에 맘 편하게 만나자.,.... 네. 그래요. ,3
2977,너 이제 내 작품에도 관여를 하냐?,"허무해서 그래요. 잘못한 것도 없이 왜 죽어야 돼요? 억울하잖아요, 범인도 못 잡고 아직 복수도 못했는데 왜 죽어야 돼요? 주인공이?",3
2978,주인공은 꼭 복수 끝내고 죽어야 된다는 법이 있냐? 내 마음이지.,그쪽이 들어오기 직전에.,3
2979,깨면 절대 혼자두지 말라고 했지! ,깨어났다면서?,3
2980,진짜 쏜다니까!,왜 안 쏜다고 확신하죠?,3
2981,"내가 경찰에 진작 넘기자고 했지, 이렇게 깡패 짓이나 하려고 빼돌렸니? 너 조폭이야? 권총으로 여자 협박이나 하고! 왜 이래 진짜?",니가 바라던 거 아냐? 철저한 진상 조사.,3
2982,경찰에 지금 넘겨.,경찰은 안 돼. ,3
2983,더 이상은 나도 두고 못 봐. 경찰에 넘기고 경찰이 정 못 풀면 다시 우리 팀이조사하고. 답답해도 그게 절차야. 왜 자꾸 일을 꼬이게 만들어?,"나에 대한 모든 것을 안다고, 다 봤다고 했어요. 어디서 봤다는 거죠? 대답하기 어려워요?",3
2984,남자친구 없는데요.,남자친구가 꼭 있어야 되나요?,3
2985,웃지 마세요. 사람 감금시켜놓고 너무 유쾌한 거 아녜요?,집에 가고 싶으면 언제든지 나한테 전화하면 돼요. 잘 알죠? 잘 자요. ,3
2986,야. 니가 뭐든 하면 다 되는 천잰 줄 알아?,어 나 천재 맞는데,3
2987,어우 재수 없어.,최고시잖아요. 전 1등을 좋아합니다. ,3
2988,교수님 이건 좀 그런데요 예고도 없이 갑자기 소개팅을 하라고,넌 대타라고 했지? 예고 받고 뛰는 대타도 있냐? ,3
2989,내가 지금 묻고 있잖아 어떻게 된 거냐고.,오늘이 며칠이지..? 오늘 하루가 어떻게 됐었지? 지금 뭐가 어디서부터,3
2990,"왜 이래? 기억도 안 나? 갑자기 없어졌잖아. 그러다 경찰이 연락이 왔어, 니가 한강에서 떨어졌다고.",녹화 끄겠습니다. 편안하게 얘기하십쇼.,3
2991,노크 할 줄 몰라? ,죄송합니다..! 결혼하신 게 아직 적응이 안 되서..,3
2992,.... 녹음할 수가 없었어.,말을.. 한 마디도 안했거든. 좀 더 알아봐.,3
2993,맞아요.. 완전 한 맺혔어요. ,꼭 미인이라고 매력 있는 건 아닌데. 매력 있다고 얘기했잖아요.,3
2994,같은 말이라도 예뻐서 매력있다고 하면 듣기 좋죠. ,아니.. 뭐 꿈꾸다가..,3
2995,아니 진짜 환장하겠네~ 뭐예요 또? 나 이제 지긋지긋하다구요 또 뭔 일 생기는 거~,너 이제 핸드폰 받지 마! 이상한 번호는 절대 받지 마! 위험해!,3
2996,어머. 아빠가 전화했구나. 저엉말 오랜만이다 그치.,그런데 우리는 안 데리고 가고 엄마만 갔어.,3
2997,참 쉽게 말씀하시네요?,학생들 문제는 제 소관이 아닙니다. ,3
2998,"나더러, 이 골치 덩어리 학교를 1년이나 더 끼고 있으란 거예요? 싫어요! 절대 못 해요!",골치 안 썩을 겁니다. 이사장님은 아무 것도 하지 않아도 됩니다.,3
2999,"글쎄 싫다구요! 이사장이라고 여기저기 오란 데도 많고, 물어보는 것도 많고, 툭하면 조사 들어오고 아아 싫어싫어!!",흠…,3
3000,그럼 어떡하라구요!!!,"1년만 기회를 주십시오. 저희 학교, 제가 다시 살리겠습니다.",3
3001,수업 중에 지금 뭐 하시는 거예요?,학교 일과 관련한 중요한 일입니다. 비용도 지불했구요.,3
3002,말씀 너무 막 하시는 거 아니예요? 자라나는 새싹한테 별 볼일 없는 인생이 뭐예요? ,"넌, 지금의 니 상황이 만족스럽니? ",3
3003,아저씨!,가라. 가기 싫어서 안 가는 건 아니겠지. 실력이 안 되니까 감히 꿈을 못 꾸는 거겠지. 내가 그 꿈을 꾸게 해 주겠다. 꿈이 실현되게 해 주겠다. ,3
3004,뭐? 씨... ,"들이대는 개인기로 애들한테 인기 좀 끄는 거 같은데, 그만 해라. 개인기 자꾸 보여주는 거 아니다.",3
3005,씨..,오만원도 없는 주제에 그만 개기고.,3
3006,에이 진짜... 이 봐!,모레 열시까지 반에 적어도 다섯 명 이상은 모여야한다면서요?,3
3007,"또 시작이야! 백 명, 이백 명, 이런 숫자가 어떻게 매력이 될 수 있어요!","숫자야 말로 경쟁력의 증거입니다. 국가대표팀이 몇 대 몇으로 이기는지, 올림픽에서 몇 위를 하는지는 밤잠 안 자가며 지켜보면서, 교육에서의 몇 위, 몇 점, 몇 명에는 왜 그렇게 알러지 반응을 일으키는 겁니까. 속으론 제일 관심 있어 하면서 말이죠!",3
3008,"난 스포츠 보느라고 밤 안 새거든요? 그리고요, 그런 경쟁원리를 신성한 교육에 함부로 갖다 붙이지 마세요.","왜 갖다 붙이면 안 됩니까. 교육도 비즈니스입니다. 시장이 요구하는 수요를 충족시키지 못하면, 도태될 수밖에 없습니다! ",3
3009,있잖아요 변호사님. 변호사님 말씀하실 때요...여기 침 튀는 거 아세요?!!,나머지는 변호사님이 다 하세요.,3
3010,거기서 뭐 하는 거야? 할머닌 왜 찾아갔어?,뭘. 새 담임으로서 할머님께 인사드려야지.,3
3011,할머니한테 허튼 소리만 해? 가만 안 둬!,녀석. 고맙긴. ,3
3012,누가 그런 거 걱정해 달래? 왜 자꾸 쫓아다니면서 승질을 긁어!,대학에 가라. 너한테 답은 이것뿐이다.,3
3013,이 아저씨 진짜 싸이코네? 아저씨두 대학 못 나왔다며 왜 자꾸 대학대학 그러는데? 대학 못 가 한 맺혔어?,"어려운 순간일수록 멀리 봐라. 침착하게, 상황을 똑바로 보고 뭘 고쳐야 할지를 생각해 봐라.",3
3014,똥 밟는 소리 그만 해요. 예?,아 진짜 물귀신이네. 아저씨. 나 인제 학교 그만 둘 거거든요? 대학반이고 뭐고 딴 데 가서 알아봐요 에?,3
3015,아 진짜 물귀신이네. 아저씨. 나 인제 학교 그만 둘 거거든요? 대학반이고 뭐고 딴 데 가서 알아봐요 에?,대위변제라고 있다. ,3
3016,어떻게 된 거야.,오늘이 집 비우는 날이다.,3
3017,그럼 어떡하라구! 나더러 어떡하라구!!!,지금도 늦지 않았다. 내가 도와줄 수 있다.,3
3018,에에이이이.  안 한 다면 안 하는 줄 알지! 웬 말이 그렇게 많아 정신 사납게!,아우 샘! 먹는 걸 왜 던져요!,3
3019,... 죽도록 가르쳐서 명문대라는 데 보내 놓으면 뭐 해. 한 자리씩 차지하고 앉으면 죄다들 여기가 이상해져 버리는 걸. 헛짓이야. 그런 망종들 대학에 하나라도 덜 보내는 게 세상 돕는 길이야.,정말 그렇게 생각하십니까.,3
3020,그거하곤 다르죠.,뭐가 다릅니까.,3
3021,교사란 신성한 직업이에요. 시험이라는 물리적인 가치로 평가될 수 있는 게 ,"그래서, 이 학교 선생님들은, 교사라는 신성한 직업에 정말로 신성하게 복무하고 있다고 생각합니까?",3
3022,"그러면서, 어떻게 합숙을 독단적으로 결정할 수가 있어요? 부담임인 저한테 사전 상의라도 했어야 하는 거 아니예요?",커리큘럼 상 원래부터 계획했던 일정입니다. 제가 드린 특별반 운영 계획안 아직 안 보셨죠.,3
3023,이럴 줄 알았어.,"하고 제가 처음 며칠은 번갈아서 하고, 아이들이 합숙 생활에 적응이 되면 돌아가며 식사당번을 시킬 생각입니다. 수험생이라고 모든 일을 외면한 채 공부에만 전념하는 건 좋지 않으니까요.",3
3024,뭐예요 이게!,뭐가요.,3
3025,에잉. 도대체 왜 100점을 못 맞는 거냐!,아까보단 많이 나아졌는데...,3
3026,이거 갖곤 안 돼! 100점! 만점이 아니면 소용없어! 왜 자꾸 실수를 반복하냐 말이다! 왜!,더 이상 어떡하라구요! 아침부터 지금까지 계속 계산 계산! 우리가 계산기예요?,3
3027,더 이상 어떡하라구요! 아침부터 지금까지 계속 계산 계산! 우리가 계산기예요?,그거다! 계산 머신! 너희는 계산하는 기계가 돼야 한다! 말했잖냐! 순간적! 자동적! 기계적으로 계산해야 한다고!,3
3028,그거다! 계산 머신! 너희는 계산하는 기계가 돼야 한다! 말했잖냐! 순간적! 자동적! 기계적으로 계산해야 한다고!,고만해요 좀! 돌 거 같애!,3
3029,고만해요 좀! 돌 거 같애!,뭐가 걱정이니.,3
3030,하! 또 내 잘못이네. 참 잘도 갖다 붙이세요?,배고프군요. 점심 먹고 얘기하죠. ,3
3031,"걔고, 애들이고 상태가 어지간해야 말이지!",그래서 선생님을 모신 거 아닙니까.,3
3032,니가 지금 쉬는 시간 챙겨가며 공부할 때냐! 비상사탠 거 모르냐 이놈아!,힉!,3
3033,"부탁인데요, 앞으론 멋대로 내기 걸지 마요. 우리, 변호사님 내기도박판에서 널이나 뛰는 화투 패 아니거든요.",화투 패. ... 다른 애들은 아니라고 치자. 넌 입장이 다르지 않니.,3
3034,하긴. 이제 내기할 기회도 없겠네. 열흘 있음 특별반도 깨질 테니까. ,진심이니. ,3
3035,"변호사님 속으론 혹시, 열흘 후엔 우리 반 끝장날 거라고 생각하는 거예요? 지금  뭔 헛짓을 하고 있냐, 그렇게 보시는 거예요?",흐으음…,3
3036,너무하시는 거 아니예요?,난 고등학교 재건과 관련한 모든 업무를 위임 받았습니다. 재고용 시험도 그 업무 중 하나라는 거 말씀드렸구요.,3
3037,"그럼 선생님들한테 앞으로 계획에 대해서도 말씀해 주셔야죠. 이러고 그냥 나오면, 선생님들이 얼마나 혼란스러우시겠어요!",저 상황에서 무슨 말을 할 수 있겠습니까. 반발을 위한 반발만이 있을 뿐입니다. 향후 계획에 대해서는 혼란이 좀 가라앉은 후에 설명할 겁니다. ,3
3038,정말 감사하네요. 안 잘라 주셔서.,열심히 해 주십쇼.,3
3039,안 된다고 했지!,허락해 주십쇼.,3
3040,"글쎄 안 돼, 그 인간은! ... 데려오기만 해. 다시는 나 못 볼 줄 알아!!",뭐 하세요?,3
3041,기획사 분이시라구요… 또 당신입니까.,죄송합니다. 안 만나주셔서요.,3
3042,"지난번에 분명히 말 한 걸로 아는 데요. 나, 아무데나 강의 나가는 사람 아니예요. 여기 왜 아무나 들여보내고 그래!",제안하신 특강료... 드리겠습니다.,3
3043,엄마 증말 왜 그래? 딸한테 창피하지도 않어?,창피하니까 너 없을 때 부르지! 그걸 꼭 말로 해야 알어? 나가 나가.,3
3044,내가 왜 기분이 상했을 거라고 생각해요?,까였으니까요.,3
3045,"그럼, 영어 가르치던 사람이, 계속 영어를 가르치나 보다~ 하지, 뭘 생각해요? 그리고요, 변호사님 저한테 영어 가르치지 말란 말 안 했어요.",영어 가르쳐달란 말도 안 했습니다.,3
3046,당장 못 치워! 돈이나 밝히는 속물!,참아주시면 안 되겠습니까.,3
3047,못 참아 못 참아! 그 속물과 한 공간 안에 있다는 자체도 역겨워!,사흘만 참아 주십쇼.,3
3048,"사흘 후에도 안 보내면, 그 땐 내가 떠날 줄 알아! 끙...",후우....,3
3049,내 자존심이 달린 문제니까요.,나를 꺾고 싶은 건 아니구요.,3
3050,글쎄요. 두고 봐야겠죠. ,어 그래. 고마워.,3
3051,변호사님이 얼마나 위험한 사람인지도 새삼 알았구요.,위험한 사람으로부터 아이들을 지키기 위해 더욱 열심히 하셔야 겠군요.,3
3052,"제가 이기길 바라는 것도 아니면서, 생각해주는 척 말씀하지 마세요. ",지기를 바란다고 하지도 않았는데요.,3
3053,아직도 얼쩡거리고 있는 게야!,누구야말로 경로당에 계셔야할 분이...,3
3054,뭐야?!! 이놈의 자식. 이놈의 자식.,와우! 와우!,3
3055,사흘 후에도 이 인간 보였다간 알지! ,실례하겠어요. 여러분~ 여러분들에게 깜짝 선물을 준비했어요! ,3
3056,너 쫌 비꼬는 거 같다?,너나 애들이나... 이용당하는 거 같아서.,3
3057,"열심히 공부해 보겠다는데, 뭐가 이용당하는 거야?",그렇잖아. 박터지게 공부한다고 다 좋은 대학 가? ... 간다 쳐. 그럼 진짜 행복해질까?,3
3058,하... 그렇게 비아냥대면 좋아? 진심도 아니면서?,왜 진심이 아니라고 생각해? ,3
3059,넌 있지... 관두자. 오토바이 태워줘서 고마워.,야!,3
3060,뭘요. 이기지도 않았는데. 근데 좀 불쾌하네요.,응?,3
3061,못 봤는데..으잉? 에이이잉. 기어이. 기어이 일을 저질렀어!,영어 선생님이 사직서를 써놓고 가 버렸어요.,3
3062,"나 도와준 거, 사무실 뺀 돈이었어? 그렇게까지 해서 내 존심에 똥칠하고 싶었어? 니가 잘난 척 해봤자 내 인질이다?",너 같은 게 똥칠할 자존심이나 있니.,3
3063,뭐?!!,쥐뿔도 없는 주제에! 공부도 못 하는 주제에! 곧 죽어도 큰소리는 치고 싶어서 꽥꽥대는 거냐 이 못난 놈아! 가라. 열심히 하려는 애들 틈에서 분위기 흐릴 려거든 당장 나가! ,3
3064,쥐뿔도 없는 주제에! 공부도 못 하는 주제에! 곧 죽어도 큰소리는 치고 싶어서 꽥꽥대는 거냐 이 못난 놈아! 가라. 열심히 하려는 애들 틈에서 분위기 흐릴 려거든 당장 나가! ,훗... 그래. 바라던 바야. 나가줄게. 순진한 애들 데리고 사기나 치면서 잘 해봐. ,3
3065,잔주름. 하룻밤 새 0.5미리 늘어났어. 선생님 때문에. 이렇게 내 속을 썩일 수가 있는 거예요?,죄송합니다.,3
3066,이사장님이 그런 말씀 하실 입장 아니지 않나요?,이사장님 학교 운영하기 싫으셔서 강변호사 불러들인 거잖아요. 이사장님이 애초에 책임감이 있었으면요 오늘날 사태가 이렇게까지…,3
3067,이사장님 학교 운영하기 싫으셔서 강변호사 불러들인 거잖아요. 이사장님이 애초에 책임감이 있었으면요 오늘날 사태가 이렇게까지…,누가 누구한테 훈계예요 지금?,3
3068,누가 누구한테 훈계예요 지금?,언어영역 공부하기 깝깝하죠. 범위도 방대하고. 뭘 해야 할지 모르겠고.,3
3069,내가 괜히 그러나? 자꾸 허튼 짓을 하는 걸!,근데...  어쩌다 웬수가 되셨어요?,3
