,Q,A,label
7788,따님이 무시를 하는군요. 무슨 일이 있었나요?,노트북 사 달라고 하기에 내년에 사 준다고 했거든. 형편이 안 돼서 못 사 주는 거야.,0
7789,결혼을 빨리하고 싶으시군요. 서른다섯이라고 생각하는 특별한 이유가 있을까요?,그냥 어렸을 때부터 서른다섯 전에는 무조건 간다고 생각했었어. 당장 다음 달이라도 결혼했으면 좋겠는데!,0
7790,비켜주지 않는 누나 때문에 화가 나셨군요.,컴퓨터를 양보하지 않는 누나를 때리고 싶은데 어떡하지.,0
7791,더 자세히 이야기 들을 수 있을까요?,멀쩡한 남의 고양이를 해치거나 강아지를 괴롭히는 등. 무슨 마음으로 그런 행동을 할까? ,0
7792,친한 친구께서 사기를 치셨다니 많이 힘드시겠어요.,정말 친한 친구였는데 뒤통수를 쳤어. 신고하는 거 밖에 모르겠어.,0
7793,아빠가 핸드폰 바꿔 주신다고 했는데 안 바꿔 주실 것 같군요. 좀 더 자세히 말씀해주시겠어요?,이번 시험 잘 보면 바꿔주시기로 했는데 약속을 안 지켜서 화가 나,0
7794,여자친구 생일파티 겸 뭉쳤는데 기분이 나빠졌군요. 좀 더 자세히 말씀해 주시겠어요?,아니 남자 혐오 여자 혐오 이런 거 다 인터넷상의 말인 줄 알았거든?,0
7795,어려운 재정 상태를 말하지 않으셨군요. 마음이 불편하시겠어요.,재정 상태를 어떻게 말해야 할지 고민이야.,0
7796,가족분들과 안 좋은 일이 있으신가요?,남편은 돈 벌어올 생각도 안 하고 도대체 가족이랑 왜 같이 사는지 모르겠네. 원수들이야.,0
7797,담배를 끊을 수 없어 화가 나시는군요. 금연은 왜 이렇게 어려울까요?,작심삼일이라고 이틀까지는 어떻게 참아보겠는 데 삼 일째는 결국 참지 못하고 담배를 피우게 되지.,0
7798,친구 뒷담을 해서 후회하시는 중이시군요.,친구들이랑 같이 뒷담을 했는데 누군가 그 사실을 퍼트린 것 같아.,0
7799,누나가 사과를 안 해서 속상하시군요.,누나한테 가서 따지고 싶어.,0
7800,일에 대한 결과가 안 좋으셨나요?,잘못 들은 것도 아니고 몇 번씩이나 확인했는데 이제 와서 딴소리를 하니 어처구니가 없어.,0
7801,종친회에서 제멋대로 선산의 일부를 팔다니 정말 화가 많이 날 것 같아요.,병간호로 자리를 비운 사이 파는 것도 정말 이기적이야.,0
7802,같은 꿈을 꾸는데 조건이 달라서 잘 안 된다는 느낌을 받으면 정말 속상하겠네요.,이렇게 보면 참 불공평하다는 생각이 들면서 질투도 나고 화가나.,0
7803,공부하고자 하는 분야에 대해 사람들이 지지해주지 않아서 마음이 많이 안 좋으신 것 같아요.,열심히 공부해서 좋은 결과로 보여주고 말겠어.,0
7804,돈으로 인해 무시당하는 느낌을 받았군요.,다들 비싼 차랑 아파트 얘기하는 데 난 대화에 못 끼니 자격지심인가 봐.,0
7805,한 커플을 맘에 안 들어 하시는 거 같아요.,보기만 해도 너무 질투가 나서 그래.,0
7806,건강을 잃으니 후회가 되시나 보군요.,맞아. 있을 때 잘하라는 말이 맞는 것 같아.,0
7807,진로 때문에 부모님과 의견이 다르면 슬플 것 같아요.,왜 자꾸 공무원 하라는 걸까. 내가 하고 싶은 게 있는데.,0
7808,누나께서 일을 하지 않으려 해서 불편했을 것 같아요. 조금 더 자세히 이야기 해주실 수 있나요?,처음에는 이해할 수 있었는데 그게 너무 오랫동안 지속되고 있어. 일할 생각이 전혀 없어 보여.,0
7809,그런 일이 있으셨군요. 마음이 너무 힘드시겠어요.,매일매일 얼굴 보는 것도 화가 나는데 직장 상사라니.,0
7810,비밀이 들킬까 봐 걱정하고 계시는군요.,들통났다가 사내 왕따라도 당하면 회사를 나가야 할 거야.,0
7811,친구들이 괴롭히다니 정말 힘들겠네요. 선생님께는 말씀 드렸나요?,말씀은 드렸는데 한번 일어났던 일이라 너무 힘들어.,0
7812,반 친구 때문에 두려우시군요.,아무렇지도 않게 틈만 나면 내 머리채를 쥐면서 괴롭히고 있어.,0
7813,무슨일 있으신가요? 어떤 물건이 빠지셨나요?,마트서 다른것만 사고 정작 중요한걸 빠뜨렸지뭐야. 다시 갔다오려니 짜증나.,0
7814,하고 싶은 게 있는데 나이 많다고 참여 못한다고 얘기하면 얼마나 서러울까요.,나이가 뭐 문제인지 내가하고 싶은 행사지만 그냥 납득하는 게 낫겠지?,0
7815,친구와 같은 처지인데 병원비 지원을 친구만 받아서 질투가 났겠어요.,친구의 잘못은 아닌데 친구한테 투덜대고 말았어. 친구가 기분 나빠한 것 같아.,0
7816,딸 때문에 짜증나는 일이 있었군요. ,얘 이모가 직장을 소개해 주었는데 가기 싫다고 하네.,0
7817,자식들이 연락이 없어 괴로우셨군요.,혼자 살다 보니 자식들의 연락만 기다려지는데 어떡하지?,0
7818,복잡한 기분인 것 같아 이해가 어렵군요.,원수같이 싸우고 난 뒤인데 그런데 또 보고 싶어. 참 이상하지?,0
7819,몸이 아파서 아들에게 화를 냈군요.,나도 모르게 몸이 아프니 악의적인 행동들이 나오네.,0
7820,동료와 트러블이 있었군요. 무슨 문제가 있었나요?,동료가 인쇄한 후 인쇄물을 놔두고 갔는데 위에 내 인쇄물을 올려서 들고나왔어. 한참을 찾았는지 화가 많이 났더라고.,0
7821,어떻게 되셨나요?,그 여자가 거절했어.,0
7822,화가 나신거 같군요. 무슨 일 있으신 건가요?,유명한 연예인 부부가 어떤 행사에 같이 참석한 영상이 나왔는데 각자 따로 파트너가 있더라고. ,0
7823,친구들과 함께 어울리지 못해 좌절하셨군요. 이럴 때 기분전환 할 수 있는 방법이 있을까요?,운동하면 기분전환이 될 것 같아.,0
7824,육아와 일을 병행하느라 정말 괴로우시겠어요.,특히 요즘 일이 너무 정신 없이 바빠서 더 피곤해.,0
7825,지출문제 때문에 성가시겠어요.,가족들과 지출 문제에 관해 얘기해보려 하는데 어떻게 해야 할지 고민이야.,0
7826,친구가 사실과 다르게 말해 당황스러우시군요.,하지만 내가 상대방에게 사실대로 털어놓을 수도 없으니 보기가 불편해.,0
7827,공채에서 떨어지셨군요.,이번에는 최종 면접에서 떨어졌어. 정말 짜증나.,0
7828,반 친구들이 계속 싸움을 해서 힘드시군요.,친구랑 사이좋게 지냈으면 좋겠는데 계속 치고받고 싸우는 거 같아 마음이 좋지 않아.,0
7829,어머니께서 하시는 말씀이 스트레스군요.,계속 듣다 보니까 화나고 짜증 나고 그래.,0
7830,부부 사이를 이간질하다니 그 친구가 정말 악의적이군요.,응. 이간질 때문에 부부 사이가 점점 멀어져 가는 것 같아 너무 힘드네.,0
7831,대인관계에 상처를 느끼셨군요. 무슨 일 있으셨나요?,친구가 나를 속였어.,0
7832,기억을 잃은 상태에서 좋지 못한 상황을 보시게 되어 불쾌한 감정이 드셨군요.,한평생 가족을 위해 헌신했는데 이런 상황이 되니 무얼 잘못했나 싶고 화가 나.,0
7833,데려다 달라고 해서 어머니가 화가 났을까봐 걱정되는군요.,늦어서 데려다 달라고 한 게 한두 번이 아니라 분명 화가 났을 거야.,0
7834,상사에게 무시당해서 기분이 나쁘시겠어요. 무슨 이유로 그러셨을까요?,프로젝트 일정이 늦어지는 게 내 탓이라면서 회의 시간에 화를 냈어.,0
7835,괴롭히는 애들이 많아 다른 학교로 전학 가고 싶으시군요.,맞아. 날 괴롭히는 아이들에게 벌을 주는 것보다 그냥 도망가고 싶어.,0
7836,오해로 인해 어머니께 혼이 나셨군요.,화가 좀 풀리시면 다시 말해봐야지.,0
7837,젊은 사람들이 공경하지 않아서 마음이 상하셨군요.,젊은 사람들이 말을 막 하는 거 같아.,0
7838,공공예절을 지키지 않는 사람을 보고 화가 나셨나 봐요.,본인 힘들다고 노인들이 앞에 있는데도 앉아서 자는 척하다니.,0
7839,재정 상황이 걱정이시군요. 어떤 상황인가요?,월급날이 지났는데도 줄 생각을 안 해.,0
7840,누가 야근을 하라고 하시던가요?,사장님이 하라고 하시니 거절도 못 하겠네. 중요한 약속인데 다음으로 미루고 야근을 할 수밖에 없으니 화가 나.,0
7841,요금소를 그냥 지나쳐서 후회하시는군요. 다시 그때로 돌아간다면 어떻게 하시겠어요?,당연히 요금을 정상적으로 내고 돌아왔겠지.,0
7842,사람들이 참견하셨나 보군요. 무슨 일인지 말해주실 수 있나요?,어머니 친구분이 오셨는데 자기 자식들은 좋은 곳 취업했다고 자랑하면서 나는 언제 취업하느냐고 뭐라고 했어.,0
7843,차장님이 귀찮은 잔심부름을 시키셔서 화가 나셨군요. 어떤 잔심부름을 시키셨는지 자세히 말씀해 주시겠어요?,나보고 자기 집 김장 담글 때 와서 도우라고 한 적 있는데 화가 나. 내가 자기들 머슴인가?,0
7844,학교폭력위원회에 넘어갈까 봐 애가 타시는군요.,내가 아니라 다른 학생이 한 일인데도 오해를 받아서 너무 화가 나.,0
7845,동료분이 해야 할 일을 다 하지 못하고 있나 보군요.,그렇지. 그래서 매번 뒤치다꺼리하는데 너무 성가시고 화가 나.,0
7846,팀장님이 재촉하셔서 짜증 나셨군요.,매번 그렇게 재촉하셔서 스트레스가 엄청 받아.,0
7847,기대하던 결혼식이 미뤄져 속상하시군요.,이 상황이 빨리 지나갔으면 좋겠어.,0
7848,같은 일을 하느라 힘들 텐데 직장 상사가 꾸지람만 해서 짜증나겠어요.,나도 회사 일을 열심히 하는데 혼나기만 해서 일의 능률이 떨어지는 것 같아.,0
7849,곧 결혼할 예정인데 친구가 뜬소문을 퍼뜨리고 있군요. 악의적인 내용이니 결혼을 앞두고 더 신경 쓰이실 것 같아요.,내가 남자친구 집안만 보고 결혼하는 거라고 말하고 다닌다고 하더라고.,0
7850,결혼 후 달라진 부인의 모습에 다소 괴리감을 느끼시는군요.,트림할 때나 방귀를 막 뀔 때는 내가 여자랑 사는지 남자랑 사는지 모르겠어.,0
7851,부서원이 큰 사고를 내셨군요. 어떤 사고인지 말씀해 주실 수 있으세요?,아주 중요한 자료를 통 채로 삭제해 버린 거야. 우리 부서원들이 한 달 동안 작업한 건데 말이야.,0
7852,사람들이 알아주지 않아서 노여워하시는군요.,나는 엄청나게 노력하고 있다는 걸 알아줬으면 좋겠어.,0
7853,친구분의 사과에 방어적인 태도를 보이는군요.,사과해도 그때뿐이라서 나를 또 귀찮게 만들거든. 그래서 안 받아주는 거야.,0
7854,의사의 상담 내용이 만족스럽지 않았군요.,응. 이해가 안 되어서 물어보려고 하면 무시하고 그냥 넘어가 버리더라고.,0
7855,남자친구가 바람피고 있다는 소문이 사실이 아니라 다행이네요.,우리 사이를 시기하던 어떤 친구가 악의적인 소문을 퍼트린 거 같아.,0
7856,아빠에게 무시당하는 느낌 때문에 기분이 안 좋군요?,내 얘기는 들어보려고 하지도 않고 무조건 공무원 시험을 준비 하라고 해.,0
7857,무슨 이유가 있는 걸까요?,주위 사람들이 날 당연하단 듯이 대해.,0
7858,면접 과정 중에 마음이 불편할 일을 겪으셨군요.,나보고 왜 그렇게 오랜 기간 취업 준비를 했냐고 묻더라고. 누군 그러고 싶어서 그랬나.,0
7859,배우자분이 무시를 하셔서 속상하시군요.,내가 고졸이어서 대학 졸업한 집사람이 자꾸 무시하는 것 같아.,0
7860,무능하다는 말을 들어서 속상하겠어요.,내 학업이나 연애 뭣 하나도 제대로 되고 있는 게 없어.,0
7861,남편이 몰래 비상금을 만들어서 짜증이 나시는군요.,맞아. 나한테 말하면 어디 덧나나?,0
7862,회사 신입 분들 때문에 황당하시겠어요.,대학교에서는 뭘 배워서 오는 거지? 요즘 신입들 답답해.,0
7863,방송을 통해 세상살이를 알아가시는군요.,남에게 빚을 쓰고 갚지 않는 사람들을 보면 화가나.,0
7864,남편의 폐업신고를 떠맡아서 화가 나셨군요.,남편은 사업이 망했다고 낙심하고 자리에 누워버려서 아무것도 안 하려고 하니.,0
7865,임신이 안되서 정말 속상하시겠어요.,진짜 남들은 결혼해서 바로 잘 가지던데 왜 나만 안 되는 거야?,0
7866,쉬고 싶은데 여자친구가 놀아달라고 하셨군요. 힘드시겠어요.,내가 참고 놀아줄지 말지 고민이야.,0
7867,갑자기 혼란스럽겠어요.,이제 대학생이니 성인답게 혼자 살라셔.,0
7868,대화가 들리지 않으니 혼자 고립된 것 같은 느낌이 드시겠어요.,적당히 알아듣는 척하는 것도 힘들고. 날 불러도 못 알아듣겠어.,0
7869,죄책감이 들 일이 있으셨나요?,노인정에서 친구한테 말 실수를 했어.,0
7870,친구의 행동에 대해서 고민이 많으시군요.,애도 아니고 왜 남의 물건을 훔치는지 알 수가 없어.,0
7871,친구 분이 돈을 가지고 도망가서 화가 많이 나셨군요.,만성질환을 고쳐보려고 목돈을 만들고 있었는데 너무 화가 나.,0
7872,친구들이 괴롭혀 많이 힘들었군요.,내가 무슨 잘못을 했기에 이렇게 괴롭히는 걸까.,0
7873,왜 그런 기분이 드세요?,대책 없이 노후를 맞이하니까 그렇지.,0
7874,많이 아프시고 짜증나시겠어요.,병원을 가서 약을 지어올지 말지 고민이야.,0
7875,아버지 건강이 더 안 좋아져서 힘드시군요.,내가 어떻게 도움이 안돼서 더 괴롭다.,0
7876,직장에서 고립감을 자주 느끼시는군요. 고립감을 해소할 방법이 없을까요?,혼자 근무하니까 자유로운 부분도 있어서 문자하거나 인터넷에서 동영상 같은 걸 좀 볼까 봐.,0
7877,엄마와 트러블이 있었군요. 어떤 일 때문에 그러나요?,엄마는 내가 시험 점수를 더 잘 받아 오기를 바라.,0
7878,아들이 당신의 행동을 못마땅하게 여겨 속상하시겠어요.,나도 그러고 싶지 않은데 행동이 느려서 답답해.,0
7879,남자친구가 기념일을 기억하지 못해서 기분이 안좋으셨군요.,나는 기억하고 준비를 열심히 했는데 기운이 빠지더라.,0
7880,남자친구와 헤어져 버려진 느낌이 드시는군요.,왜 내가 헤어져야 하는지 잘 모르겠어.,0
7881,현실적으로 도움이 되지 못해 속상하시겠어요.,나는 뭐든지 다 해주고 싶은데 현실은 그게 아니야.,0
7882,동생에게 숙제를 권유했는데 툴툴댄 이유가 있나요? ,숙제가 하기 싫은가봐. 내가 숙제를 많이 시킨 것도 아닌데 툴툴대다니 말이야.,0
7883,같은 일을 하느라 힘들 텐데 직장 상사가 꾸지람만 해서 짜증나셨군요.,나도 회사 일을 열심히 하는데 혼나기만 해서 일의 능률이 떨어지는 거 같아.,0
7884,상사가 시대착오적인 발언들을 해서 기분이 안 좋으시군요?,그런 발언들은 무슨 생각에 말하는 건지 모르겠어.,0
7885,부모님이 성적으로 혼을 내셔서 상처받으셨군요.,부모님은 내가 열심히 했다는 사실을 모르시나 봐. 열심히 공부했다는 사실을 아셨으면 좋겠어.,0
7886,노인정 사람들이 병문안을 안 와서 서운하시겠어요.,내가 잘해줬는데도 병문안을 안 오니까 너무 서운해.,0
7887,내키지 않는 일을 권해서 기분이 나쁘셨군요.,요즘은 혼자 사는 사람도 많은데 왜 자꾸 만남을 강요하는지 모르겠어.,0
7888,아드님께서 독립 생각을 하시는군요.,정말 매일 전화오는데 성가셔 죽겠어.,0
7889,동호회 사람들이 악의적인 안 좋은 소문을 퍼뜨리고 있군요. 어떤 소문을 퍼뜨리고 있나요?,마치 내가 모든 것을 마음대로 하고 회비도 횡령했다고 거짓말을 하고 있어.,0
7890,결혼 문제로 스트레스받으시는군요. 누가 그런 말을 하나요?,너무 많아. 부모님은 물론이고 친척과 친구 거기에 동료들까지.,0
7891,공부하는 것이 힘들게 느껴지시군요. 앞으로 어떻게 할 생각이세요?,끝이 없으니까 힘들기는 하지만 다시 분발해야지.,0
7892,친구가 장래희망을 비하해서 화가 나시는군요.,너는 안 된다고 너무 늦었다고 자꾸만 비하해. 화가 나지만 크게 싸울까 봐 말을 못 하겠어.,0
7893,사람들이 계속 그런 말을 한다면 매우 큰 스트레스를 받으실 것 같아요.,그런 말을 들을 때마다 자존감이 깎이는 것 같아.,0
7894,부모님 관계 때문에 상심이 크시겠군요. 무슨 일이 있었나요?,이혼할 것 같은데 내가 뭘 할 수 없어.,0
7895,친구의 좋은 피부가  부러웠군요.,인터넷에서 쉽게 주문 할  수 있었어. 친구보다 피부가 좋아지고 싶어.,0
7896,남편의 건강까지도 챙겨야 해서 힘드셨군요.,요양 보호사를 활용할 수 있을지 한번 찾아봐야겠어.,0
7897,본인도 모르게 동생이 신경 쓰이다니 당황스럽겠어요.,응. 나도 모르게 그러니까 너무 황당해.,0
7898,그래요? 남편과 단둘이 싶은데 시부모님이 성가시게 하는군요.,응. 아마 그게 확실시될 것 같아. 정말 왜들 그러시는지.,0
7899,너무 분하시군요. 무슨 일 있으셨나요?,친구들이 나를 자꾸 따돌리는데 아무것도 못 하는 내가 너무 짜증 나.,0
7900,박 씨가 귀찮게 왜 그러는 걸까요.,내 말이 그 말이야. 내 자식이지 박 씨 자식이 아니야.,0
7901,자식들 때문에 기분이 안 좋으시겠어요.,돈만 밝히는 자식들이 원망스러워.,0
7902,연애하면서 상처를 많이 받았군요. 무슨 일인지 더 알 수 있을까요?,남자친구가 매번 거짓말하며 나를 속였어. 심지어 바람도 피워서 그만 헤어지자고 했어.,0
7903,많이 충격받으셨겠어요. 어떻게 하면 친구를 도와줄 수 있을까요?,경찰서에 신고를 할 거야.,0
7904,입대를 앞두고도 연인끼리는 서로를 굳게 믿고 있는데 주변에서 괜히 뭐라고 하나 봐요.,맞아. 이십 대 청춘에게 군대 가 있는 시간은 엄청나게 긴 시간이라며 헤어지고 입대하라는 얘기를 하더라고.,0
7905,혼자 복도에 서 있어서 기분이 좋지 않았군요.,교과서를 두고 왔다고 해도 수업을 들을 권리는 있는 거 아니야? 어이없게.,0
7906,성적 지향이 달라 팀장님께 차별당해 화가 나셨군요.,팀장님이 차별하지 않았으면 하는데 어떻게 해야 할지 고민이야.,0
7907,계속되는 취업의 어려움으로 마음이 아주 힘드시군요. 힘든 상황에 조언을 구할 사람이 주변에 계실까요?,글쎄 잘 모르겠어. 사회가 나를 버린 것 같고 악감정만 쌓이네.,0
7908,정말 당황스러우셨겠어요. 무슨 일이 있었나요?,그냥 별것도 아닌 걸로 아침부터 혼내려고 기다린 거 있지? 정말 기분 나빠.,0
7909,다른 부서가 할 일이 자꾸 넘어 와서 짜증 나시는군요.,우리 부서 일도 바쁜데 자꾸 그러니까 화도 나고 업무에 차질이 생겨.,0
7910,회사에 무슨 문제라도 있으신가요?,내가 더 잘했는데 승진은 다른 사람이 해서 화가 나.,0
7911,문구점으로 도망가려고 하시는군요.,쟤들은 소리 지르는 낙으로 사는 애들이란 말이야.,0
7912,어린애들이 예의 없는 행동을 해서 기분이 좋지 않으신 거군요.,이 회사에서 일해온 지가 얼마인데 업무적으로 대우는커녕 신입 애들이 하는 일을 시키네.,0
7913,매매혼에 대해 화가 나셨군요.,남자들은 대체 결혼이 뭐라고 사람을 돈으로 사서라도 하려는 게 이해가 안 돼. 그렇게까지 해야 하는 걸까 싶고 너무 더러워.,0
7914,그래요? 뭐라고 그랬는데요?,아줌마들이 내 머리가 크고 머리가 곱슬곱슬해서 대걸레 같다고 했어.,0
7915,백수인 친구에 대해 어떤 마음이 드시나요?,구직 활동도 하지 않고 있다는 게 문제야. 너무 한심해.,0
7916,늘 같은 고민을 들으려니 마음이 편치 않으신가 봐요.,듣기 좋은 꽃노래도 사흘이라는데 계속 남의 앓는 소리 들으려니 진절머리가 나 죽겠어.,0
7917,부인께서 상의 없이 적금을 깨서 주식을 하셨군요.,심지어 그 돈은 우리 노후 자금으로 준비한 돈인데 이제 곧 나도 일 그만두면 어쩌려고 일을 저지른 건지.,0
7918,남편 분이 가끔 한심해 보이시군요. 어떨 때 한심하단 생각이 드시나요?,아무리 건강에 자신있어도 나이가 있는데 술과 담배를 줄일 생각을 안하네.,0
7919,돈이 잘 모이지 않으시군요. ,앞으로 일할 날도 얼마 안 남았는데 화가 나. ,0
7920,해고되셨다니 안타깝네요.,회사 사정이 어렵다고 하지만 난 억울해.,0
7921,차장의 말에 버려진 기분이 드셨겠어요.,자기는 일을 얼마나 잘해서 저러는지 화가 나더군.,0
7922,친구의 결혼이 무척 부러우신가 보네요.,친구긴 한데 얄미워. 나는 뭐가 부족한 거지.,0
7923,무슨 일이라도 있으셨나요?,그동안 건강에 엄청 신경 썼는데 건강검진 결과가 좋지 않게 나와서 억울해.,0
7924,은퇴 후 노후준비에 대한 걱정이시군요.,재정은 안정적인 게 중요하니까 방어적인 적금 위주로 준비하는 게 좋을 것 같아.,0
7925,부하 직원이 알아서 업무를 진행하지 않아서 짜증이 나시는군요.,나도 내가 해야 할 일이 있는데 방해가 되고 신경 쓰여.,0
7926,무슨 일로 화가 나신 건가요?,아침에 바쁘다고 방안을 엉망으로 해 놓고 출근하지 뭐야. 한심해 죽겠어.,0
7927,필요하지 않은 존재로 느껴져서 상처가 많으시겠어요.,아직 많이 도와줘야 할 것 같은데 자식들은 그게 아닌가 봐.,0
7928,친구들에게 놀림을 당해 속상하시군요.,너무 속상하고 학교 가기 싫어.,0
7929,아무도 도와주지 않아 마음이 많이 속상하셨군요.,속상하고 생각할수록 화도 나. 내가 어떻게 해야 할지 모르겠어.,0
7930,동생이 맨날 엄마한테 일렀군요. 정말 화가 나시겠어요.,동생이 어떻게 해야 엄마한테 이르지 않을까? 동생을 혼내기보단 대화를 해봐야 될까?,0
7931,무릎 연골이 닳아서 많이 걱정이시군요.,구부려 바닥을 닦거나 빨래를 하는 게 무릎에는 안 좋다고 하는데 집에서 내가 아니면 할 사람이 없어.,0
7932,남편 때문에 카드가 정지돼서 정말 화나겠어요.,카드를 함부로 쓰더니 이렇게 될 줄 알았어.,0
7933,업무가 있지만 시간이 촉박하군요.,네. 직장 상사분이 너무 심하게 재촉을 하니 오히려 마음이 더 다급해져서 업무 집중이 안 되는 듯해요. 그렇다고 불만을 말하기엔 대인관계가 나빠질 것 같고요.,0
7934,가족분들께서 쓰고나신 물건을 제자리에 가져다 놓지 않으시는군요.,본인이 아무 데나 던져 놓고 항상 다음에는 나에게 찾아달라고 하지. 가족회의를 해야겠어.,0
7935,저런. 무슨 일 때문에 그러신가요?,한 푼 두 푼 콩나물값도 아껴 가며 모은 돈이 시댁 경조사는 물론 남편이 빚 보증 서 준 곳에 말썽이 생겨서 갚아 주고 나니 정말 허탈하네.,0
7936,직장 문제 때문에 괴로우시겠어요.,내일 팀장님과 이야기할거야.,0
7937,땀이 나서 매우 찝찝했겠네요. 지금은 시원한 곳으로 잘 들어갔나요?,학교는 아까 다녀왔고 지금은 집에서 선풍기 틀어놓고 시원하게 있어.,0
7938,몸이 아파서 힘드시군요. 어떻게 하면 건강을 회복할 수 있을까요?,글쎄. 운동을 하고 싶어도 몸이 아파 할 수 없어 답답한 마음이야.,0
7939,근래에 무슨 일이 있으셨나요?,인간관계가 내 마음대로 되지 않으면 화를 내게 돼.  악의적 감정을 가질 때도 있고.,0
7940,그래서 뭐라고 하셨나요?,내가 정중하게 거절했지.,0
7941,할머니가 형한테만 용돈을 많이 주셔서 섭섭했겠어요.,나도 같은 손자인데 형한테만 더 주니 기분이 안 좋아.,0
7942,화가 나는 일이 있으셨나요?,회사에서 내가 한 일도 아닌데 나에게 책임 추궁을 했어. ,0
7943,어머니께서 재혼을 하시는군요.,새 아빠가 될 사람을 볼 때마다 나도 모르게 구역질 나.,0
7944,혼자 운동을 다녀서 외로움을 느끼시는 군요. 외로움을 없애려면 어떡하면 좋을까요?,남편에게 퇴근 후 같이 운동을 다니자고 말해볼꺼야.,0
7945,아내 분의 잔소리 때문에 많이 속상하셨겠어요.,자꾸 잔소리를 하니까 대화하기가 싫어져.,0
7946,더운 날씨에 붙으려고 하는 남편 때문에 화가 나시는군요.,하지 말라고 하는데도 자꾸 해서 화가 나.,0
7947,선생님이 사실을 아는데도 불구하고 가해자들 편만 들어 속상했겠어요.,선생님은 이 일이 크게 번지기를 원하지 않아서 그런 것 같아.,0
7948,일을 더 많이 주는 것 같아요?,응. 본인 할 일도 나한테 주고 일부러 그러는 것 같아.,0
7949,아내가 보험사기를 제안해서 당황스러웠겠어요.,무슨 생각으로 나에게 그런 제안을 한 건지 너무 혐오스러워.,0
7950,그런 일이 있었군요. 지금 기분은 어떠신가요?,차라리 이렇게 내 마음을 알려서 후련해. 후회하지는 않지만 술이 깨고 나니 너무 부끄럽긴 해.,0
7951,친구가 화가 난 거 같아서 불안하시겠어요.,갑자기 이래서 당황스러워. 가끔 대답을 해도 건성으로 대답해.,0
7952,딸이 학원비로 화장품을 잔뜩 사 와서 화가 나셨군요.,평소에 용돈을 안 주는 것도 아닌데 왜 그런 건지 모르겠어. 이해가 안 돼.,0
7953,단톡방에서 놀림거리로 만들다니. 정말 화가 많이 나겠어요.,애들이 나한테 왜 이렇게 못되게 구는 거지?,0
7954,은퇴 정리로 일이 많아 성가시군요.,뭐부터 해야 할지 감도 안 오는데.,0
7955,휴가인데도 계속 회사에서 연락이 와 화가 나시는군요.,내가 맡은 일은 다 해결하고 왔는데 뭐가 문제인 걸까?,0
7956,그러셨군요. 해결할 방법이 있나요?,모르겠어. 그러니까 내가 지금 너랑 얘기하는 거 아니겠어?,0
7957,친구가 괴롭힘을 당해 화가 나셨군요.,응. 나도 도와주고 싶은데 그렇게 못해서 화가 나.,0
7958,아무리 가족이지만 조금 불편하시겠어요.,매번 탈락이니까. 나름 노력 한다고 했는데 그 많은 회사 중에 나를 찾는 회사가 없다니.,0
7959,함부로 말하는 신랑 분 때문에 짜증나셨군요. 그럼 어떻게 해야 좋을까요?,제발 말좀 예쁘게 하라고 진지하게 말해봐야겠어.,0
7960,여행을 다니실 수 있으면 참 좋겠네요. 어느 곳으로 여행을 가고 싶으세요?,지금은 제주도가 가장 가고 싶은 곳이야.,0
7961,좋은 기회를 놓친 것 같아 많이 속상하시군요.,그 친구와 잘 되면 좋겠는데 마음만 앞서고 스스로가 바보 같아.,0
7962,가족들과 무슨 일인가요?,고등학생인 나에게 너무 간섭을 심하게 해.,0
7963,친구가 약속 시각에 계속 늦어 짜증이 나셨군요.,처음에는 미안하다고 사과도 하더니 이제는 뻔뻔하게 아무 말도 안 해.,0
7964,친구 남자친구와 전화하는 친구의 말투가 갑자기 달라져서 놀랐군요.,나에겐 퉁명스럽게 말하면서 남자친구에게는 온갖 애교를 다 부리더라고.,0
7965,오늘 직장에서 억울한 일이 있으셨군요. 어떤 일인가요?,부장님이 시켜서 했는데 언제 그랬냐고 발뺌을 하더라니까.,0
7966,여자친구 방에서 무슨 일 있었나요?,방이 돼지우리보다 더러워서 구역질이 나올 정도였어.,0
7967,생리대를 구매할 때 시선을 어디다 둘지 몰라서 부끄러움을 느끼셨군요.,매번 그런 상황이 온다면 아내 생리대 사는 걸 꺼리게 될 거야.,0
7968,상사가 기획안 아이디어를 가져가서 기분이 안 좋았겠어요.,왜 내가 낸 아이디어를 마치 자기가 한 것처럼 하냐고 상사라서 따지지도 못하고 기분 나쁘게.,0
7969,회사 때문에 힘드신가 봐요?,난 정말 일을 잘한단 말이야. 회사가 엉터리라 그렇지.,0
7970,자녀들 키워봐야 소용없다고 생각하시는군요. 좀 더 자세히 말씀해 주실 수 있나요?,아니. 내 앞으로 되어있는 집이 하나 있는데 어떻게든 벌써부터 가져가고 싶어서 아주 안달들이 났더라고.,0
7971,남편이 술을 매일 마셔 짜증 나는군요. 어떻게 하면 이 상황을 좋게 해결할 수 있을까요? ,맨날 싸우는 것도 지겨워. 시간 내서 맛있는 밥이라도 먹으며 진지하게 대화를 해봐야겠어.,0
7972,베스트프랜드가 좋아한다고 고백을 하셨군요. 마음이 어떠신가요?,난 그 아이를 사랑하지 않아서 거절할 예정이야.,0
7973,은퇴 후 남편이 이런저런 것들을 물어보시는 게 귀찮게 느껴지시는군요.,갑자기 수다쟁이가 되어버렸지 뭐야. 한편으론 대화하는 시간이 늘어나서 좋기도 해.,0
